,tractid,id,N,population,fire_per_1000
118,1031010800,1400000US01031010800,2,2840,0.704225352
119,1031010900,1400000US01031010900,9,2117,4.251299008
120,1031011000,1400000US01031011000,6,3526,1.701644923
121,1031011100,1400000US01031011100,4,2026,1.974333662
122,1031011201,1400000US01031011201,4,8036,0.49776008
123,1031011202,1400000US01031011202,6,8530,0.703399766
124,1031011300,1400000US01031011300,12,4160,2.884615385
125,1033020100,1400000US01033020100,9,3467,2.59590424
126,1033020200,1400000US01033020200,1,1957,0.510986203
127,1033020300,1400000US01033020300,4,2032,1.968503937
128,1033020701,1400000US01033020701,5,6103,0.819269212
129,1033020703,1400000US01033020703,3,5175,0.579710145
130,1033020704,1400000US01033020704,5,4321,1.157139551
131,1033020801,1400000US01033020801,4,4487,0.89146423
132,1033021000,1400000US01033021000,1,3942,0.253678336
133,1035960200,1400000US01035960200,9,1808,4.977876106
134,1035960300,1400000US01035960300,2,1731,1.155401502
135,1035960400,1400000US01035960400,2,3251,0.615195325
136,1035960500,1400000US01035960500,2,1771,1.129305477
137,1035960600,1400000US01035960600,4,4667,0.857081637
138,1037961100,1400000US01037961100,2,3927,0.509294627
139,1039961700,1400000US01039961700,1,4032,0.248015873
140,1039962000,1400000US01039962000,2,3917,0.510594843
141,1039962100,1400000US01039962100,1,2011,0.497265042
142,1039962300,1400000US01039962300,1,3279,0.304971028
143,1039962400,1400000US01039962400,1,3144,0.318066158
144,1039962500,1400000US01039962500,3,1524,1.968503937
145,1039962600,1400000US01039962600,3,1517,1.977587343
146,1039962700,1400000US01039962700,3,1686,1.779359431
147,1039962800,1400000US01039962800,1,1736,0.576036866
148,1039962900,1400000US01039962900,1,1846,0.541711809
149,1041963400,1400000US01041963400,1,1925,0.519480519
150,1041963500,1400000US01041963500,2,1903,1.050972149
151,1041963600,1400000US01041963600,1,3180,0.314465409
152,1041963700,1400000US01041963700,1,3809,0.262536099
153,1043964100,1400000US01043964100,3,5582,0.537441777
154,1043964200,1400000US01043964200,5,7373,0.678150007
155,1043964300,1400000US01043964300,9,5001,1.799640072
156,1043964400,1400000US01043964400,6,4112,1.459143969
157,1043964500,1400000US01043964500,6,4180,1.435406699
158,1043964600,1400000US01043964600,2,4007,0.499126529
159,1043964700,1400000US01043964700,1,4643,0.215377988
160,1043964800,1400000US01043964800,7,4289,1.63208207
161,1043964900,1400000US01043964900,10,6683,1.496333982
162,1043965000,1400000US01043965000,6,6071,0.988305057
163,1043965100,1400000US01043965100,2,3578,0.558971492
164,1043965200,1400000US01043965200,5,2309,2.165439584
165,1043965300,1400000US01043965300,9,4539,1.982815598
166,1043965401,1400000US01043965401,1,3310,0.302114804
167,1043965402,1400000US01043965402,4,4189,0.954881833
168,1043965500,1400000US01043965500,5,5631,0.887941751
169,1043965600,1400000US01043965600,7,2257,3.101462118
170,1043965700,1400000US01043965700,1,2652,0.377073906
171,1045020100,1400000US01045020100,2,3823,0.523149359
172,1045020801,1400000US01045020801,2,3361,0.595060994
173,1045020802,1400000US01045020802,1,4351,0.229832222
174,1045021101,1400000US01045021101,3,4893,0.613120785
175,1045021200,1400000US01045021200,1,2696,0.370919881
176,1045021300,1400000US01045021300,2,4034,0.495785821
177,1045021400,1400000US01045021400,7,5492,1.274581209
178,1047956100,1400000US01047956100,1,6753,0.148082334
179,1047956201,1400000US01047956201,1,2550,0.392156863
180,1047956202,1400000US01047956202,4,2327,1.71895144
181,1047956300,1400000US01047956300,9,3791,2.374043788
182,1047956400,1400000US01047956400,22,3150,6.984126984
183,1047956500,1400000US01047956500,12,3811,3.148779848
184,1047956600,1400000US01047956600,11,3811,2.886381527
185,1047956701,1400000US01047956701,1,1855,0.539083558
186,1047956702,1400000US01047956702,5,1602,3.121098627
187,1047956800,1400000US01047956800,3,2789,1.075654356
188,1047957100,1400000US01047957100,3,1345,2.230483271
189,1047957200,1400000US01047957200,4,1754,2.28050171
190,1047957300,1400000US01047957300,31,4204,7.373929591
191,1049960100,1400000US01049960100,3,5937,0.50530571
192,1049960200,1400000US01049960200,3,3530,0.849858357
193,1049960300,1400000US01049960300,5,6908,0.723798494
194,1049960400,1400000US01049960400,2,6483,0.308499152
195,1049960500,1400000US01049960500,2,5373,0.372231528
196,1049960600,1400000US01049960600,9,6393,1.40778977
