ratio_no_alarm_in_all
0.32142857142857106
0.30357142857142894
0.185185185185185
0.0384615384615385
0.37142857142857105
0.323529411764706
0.06
0.17391304347826098
0.0740740740740741
0.024390243902439
0.19444444444444395
0.303030303030303
0.148148148148148
0.11320754716981098
0.147058823529412
0.18604651162790697
0.0666666666666667
0.0625
0.40625
0.0111111111111111
0.0714285714285714
0.032258064516129
0.0632911392405063
0.653846153846154
0.185714285714286
1.0
0.0740740740740741
0.032258064516129
0.206896551724138
0.24242424242424201
0.107142857142857
0.3
0.206896551724138
0.0
0.0571428571428571
0.0540540540540541
0.535714285714286
0.266666666666667
1.0
0.152173913043478
0.0555555555555556
0.23076923076923103
0.25
0.0869565217391304
0.115384615384615
0.24137931034482799
1.0
0.529411764705882
0.576923076923077
0.0967741935483871
0.03125
0.548387096774194
0.111111111111111
0.189189189189189
0.42307692307692296
0.0882352941176471
0.15625
0.9761904761904759
0.0
0.0303030303030303
0.111111111111111
0.0357142857142857
0.0
0.032258064516129
0.20588235294117604
0.115384615384615
0.6363636363636359
0.0661764705882353
0.24242424242424201
0.580645161290323
0.15151515151515196
0.3125
0.19230769230769199
0.848837209302326
0.2
0.711538461538462
0.11428571428571402
0.101694915254237
0.0892857142857143
0.0
0.12195121951219501
0.0294117647058824
0.0869565217391304
0.34285714285714297
0.19230769230769199
0.162790697674419
0.185185185185185
0.17391304347826098
0.0
0.538461538461538
0.41463414634146295
0.269230769230769
0.0
0.024390243902439
0.103448275862069
0.12820512820512803
0.15
0.4
0.5
0.193548387096774
0.08
0.0
0.24242424242424201
0.0714285714285714
0.17647058823529396
0.078125
0.178571428571429
0.107142857142857
0.027027027027027
0.0714285714285714
0.24137931034482799
0.0645161290322581
0.027027027027027
0.703125
0.0131578947368421
0.38888888888888895
0.0204081632653061
0.266666666666667
0.375
0.0857142857142857
0.23684210526315802
0.107142857142857
0.0588235294117647
0.0192307692307692
0.0555555555555556
0.111111111111111
0.0
0.43478260869565205
0.0681818181818182
0.0882352941176471
0.24137931034482799
0.037037037037037
0.5
0.15151515151515196
0.20238095238095197
0.0571428571428571
0.2
0.155844155844156
0.0
0.10416666666666699
0.8387096774193549
0.0384615384615385
0.527777777777778
0.28125
0.147058823529412
0.3
0.12179487179487199
0.129032258064516
0.58
0.168674698795181
0.0666666666666667
0.0731707317073171
0.42307692307692296
0.0961538461538462
0.261904761904762
0.269230769230769
0.18604651162790697
0.0625
0.0638297872340425
0.616666666666667
0.0491803278688525
0.0392156862745098
0.0740740740740741
0.413793103448276
0.115384615384615
0.14285714285714302
0.032258064516129
0.0769230769230769
0.0238095238095238
0.0769230769230769
0.15
0.214285714285714
0.166666666666667
0.0232558139534884
0.0576923076923077
0.125
0.161290322580645
0.2
0.17910447761194
0.161290322580645
0.161290322580645
0.179487179487179
0.0769230769230769
0.0803571428571429
0.0
0.38775510204081604
0.4
0.11428571428571402
0.0975609756097561
0.152173913043478
0.303030303030303
0.5
0.28125
0.109375
0.185185185185185
0.0294117647058824
0.00641025641025641
0.193548387096774
0.42857142857142894
0.3
0.0714285714285714
0.10526315789473699
0.0333333333333333
0.135135135135135
0.524590163934426
0.48387096774193505
0.108108108108108
0.2
0.0821917808219178
0.0666666666666667
0.0625
0.0816326530612245
0.166666666666667
0.40625
0.0
0.0714285714285714
0.33333333333333304
0.23333333333333303
0.22
0.111111111111111
0.17647058823529396
0.15625
0.0769230769230769
0.10526315789473699
0.135135135135135
0.287671232876712
0.531914893617021
0.225
0.0975609756097561
0.413793103448276
0.111111111111111
0.0422535211267606
0.21875
0.384615384615385
0.351351351351351
0.0649350649350649
0.0909090909090909
0.5
0.0344827586206897
0.111111111111111
0.1875
0.0882352941176471
0.037037037037037
0.135135135135135
0.18965517241379298
0.0784313725490196
0.31818181818181795
0.384615384615385
0.115384615384615
0.172413793103448
0.162162162162162
0.125
0.11320754716981098
0.137931034482759
0.0545454545454545
0.48148148148148107
0.24390243902439002
0.6428571428571429
0.0740740740740741
0.19230769230769199
0.155555555555556
0.24137931034482799
0.408163265306122
0.0
0.0384615384615385
0.305555555555556
0.0789473684210526
0.21052631578947398
0.384615384615385
0.0740740740740741
1.0
0.0833333333333333
0.19230769230769199
0.22857142857142898
0.5113636363636359
0.534246575342466
0.25
0.05
0.14285714285714302
0.0
0.432432432432432
0.0465116279069767
0.21739130434782603
0.0740740740740741
0.11904761904761901
0.12727272727272698
0.152173913043478
0.115384615384615
0.1
0.12727272727272698
0.12195121951219501
0.037037037037037
0.25925925925925897
0.127659574468085
0.14285714285714302
0.20754716981132101
0.32142857142857106
0.31034482758620696
0.34146341463414603
0.7777777777777779
0.127659574468085
0.14285714285714302
0.25
0.2
0.166666666666667
0.193548387096774
0.0555555555555556
0.23076923076923103
0.733333333333333
0.0303030303030303
0.078125
0.0425531914893617
0.22857142857142898
0.0
0.136363636363636
0.0294117647058824
0.655172413793103
0.42857142857142894
0.19047619047619
0.6896551724137929
0.189189189189189
0.5185185185185179
0.34567901234567894
0.153846153846154
0.67741935483871
0.148148148148148
0.0357142857142857
0.0222222222222222
0.0769230769230769
0.0882352941176471
0.4166666666666671
0.111111111111111
0.152542372881356
0.0483870967741935
0.166666666666667
0.0895522388059701
1.0
0.0204081632653061
0.11320754716981098
0.0344827586206897
0.0571428571428571
0.0909090909090909
0.162790697674419
0.390243902439024
0.0967741935483871
0.137931034482759
0.0980392156862745
0.19607843137254896
0.0740740740740741
0.0689655172413793
0.0666666666666667
0.0779220779220779
0.19444444444444395
0.6923076923076921
0.0833333333333333
0.0606060606060606
0.161290322580645
0.129032258064516
0.529411764705882
0.0
0.115384615384615
0.0967741935483871
0.163265306122449
0.368421052631579
0.166666666666667
0.0740740740740741
0.0
0.303030303030303
0.0666666666666667
0.301587301587302
0.172413793103448
0.297297297297297
0.0
0.130434782608696
0.25
0.172413793103448
0.115384615384615
0.03125
0.96875
0.09375
0.14285714285714302
0.129032258064516
0.5333333333333329
0.0731707317073171
0.20588235294117604
0.208333333333333
0.222222222222222
0.14285714285714302
0.0303030303030303
0.282051282051282
0.0555555555555556
0.3
0.0714285714285714
0.0714285714285714
0.0425531914893617
0.125
0.411764705882353
0.0555555555555556
0.166666666666667
0.21052631578947398
0.0
0.03125
0.0975609756097561
0.51063829787234
0.0454545454545455
0.166666666666667
0.43181818181818205
0.5625
0.0
0.10416666666666699
0.0789473684210526
0.12121212121212101
0.0740740740740741
0.5
0.407407407407407
0.0727272727272727
0.20754716981132101
0.14285714285714302
0.14285714285714302
0.568965517241379
0.17391304347826098
0.146666666666667
0.154639175257732
0.4
0.666666666666667
0.09375
0.13953488372093
0.0645161290322581
0.0555555555555556
0.25609756097561
0.153846153846154
0.0352941176470588
0.0645161290322581
0.148148148148148
0.592592592592593
0.33333333333333304
0.27586206896551696
0.17391304347826098
0.88
0.0769230769230769
0.18965517241379298
0.0625
0.15625
0.17142857142857096
0.133333333333333
0.452380952380952
0.22857142857142898
0.0
0.0
0.34482758620689696
0.263157894736842
0.162162162162162
0.23076923076923103
0.29032258064516103
0.18181818181818202
0.0666666666666667
0.212121212121212
0.125
0.525
0.0625
0.157894736842105
0.0689655172413793
0.0952380952380952
0.224489795918367
0.0606060606060606
0.365853658536585
0.0625
0.06
0.0
0.0810810810810811
0.159420289855072
0.0476190476190476
0.3
0.0208333333333333
0.9775280898876401
0.175
0.25925925925925897
0.0892857142857143
0.37037037037037
0.24137931034482799
0.0588235294117647
0.0857142857142857
0.11764705882352902
0.8148148148148149
0.0196078431372549
0.23333333333333303
0.024390243902439
0.10526315789473699
0.377777777777778
0.315789473684211
0.0
0.301587301587302
0.0
0.19230769230769199
0.0410958904109589
0.0526315789473684
0.413793103448276
0.20512820512820498
0.0357142857142857
0.11363636363636401
0.20588235294117604
0.212121212121212
0.14285714285714302
0.307692307692308
0.0606060606060606
0.24242424242424201
0.38235294117647106
0.0188679245283019
0.111111111111111
0.0625
0.366197183098592
0.06
0.11764705882352902
0.111111111111111
1.0
0.0227272727272727
0.14285714285714302
0.193548387096774
0.115384615384615
0.037037037037037
0.10909090909090899
0.0714285714285714
