"","tractid","id","N","population","fire_per_1000"
"93","01021060102","1400000US01021060102",23,6303,3.64905600507695
"94","01021060200","1400000US01021060200",14,2807,4.98753117206983
"95","01021060300","1400000US01021060300",3,3808,0.78781512605042
"96","01021060401","1400000US01021060401",5,5466,0.914745700695207
"97","01021060402","1400000US01021060402",5,8776,0.569735642661805
"98","01021060500","1400000US01021060500",1,2902,0.344589937973811
"99","01021060600","1400000US01021060600",1,3261,0.306654400490647
"100","01021060700","1400000US01021060700",10,5101,1.960399921584
"101","01023956700","1400000US01023956700",1,3184,0.314070351758794
"102","01023956800","1400000US01023956800",4,4423,0.904363554148768
"103","01023956900","1400000US01023956900",5,3879,1.28899200824955
"104","01025957602","1400000US01025957602",1,5515,0.181323662737987
"105","01025958002","1400000US01025958002",1,1731,0.577700751010976
"106","01027959200","1400000US01027959200",2,2480,0.806451612903226
"107","01029959700","1400000US01029959700",6,3419,1.75489909330214
"108","01029959800","1400000US01029959800",13,4667,2.78551532033426
"109","01031010100","1400000US01031010100",1,2057,0.486144871171609
"110","01031010200","1400000US01031010200",1,1841,0.543183052688756
"111","01031010300","1400000US01031010300",6,4258,1.40911225927666
"112","01031010400","1400000US01031010400",1,2152,0.464684014869888
"113","01031010500","1400000US01031010500",1,4558,0.219394471259324
"114","01031010600","1400000US01031010600",3,1561,1.92184497117233
"115","01031010900","1400000US01031010900",16,2117,7.55786490316486
"116","01031011000","1400000US01031011000",2,3526,0.567214974475326
"117","01031011100","1400000US01031011100",2,2026,0.987166831194472
"118","01031011201","1400000US01031011201",3,8036,0.37332005973121
"119","01031011202","1400000US01031011202",11,8530,1.28956623681125
"120","01031011300","1400000US01031011300",16,4160,3.84615384615385
"121","01033020100","1400000US01033020100",12,3467,3.46120565330257
"122","01033020200","1400000US01033020200",4,1957,2.04394481349004
"123","01033020300","1400000US01033020300",20,2032,9.84251968503937
"124","01033020400","1400000US01033020400",1,1530,0.65359477124183
"125","01033020500","1400000US01033020500",1,5221,0.19153418885271
"126","01033020600","1400000US01033020600",1,4128,0.242248062015504
"127","01033020701","1400000US01033020701",8,6103,1.31083073898083
"128","01033020703","1400000US01033020703",15,5175,2.89855072463768
"129","01033020704","1400000US01033020704",8,4321,1.85142328164777
"130","01033020801","1400000US01033020801",3,4487,0.668598172498329
"131","01033020802","1400000US01033020802",2,3766,0.531067445565587
"132","01033020902","1400000US01033020902",9,3972,2.26586102719033
"133","01033021000","1400000US01033021000",11,3942,2.79046169457128
"134","01035960200","1400000US01035960200",7,1808,3.8716814159292
"135","01035960400","1400000US01035960400",1,3251,0.307597662257767
"136","01035960500","1400000US01035960500",9,1771,5.08187464709204
"137","01035960600","1400000US01035960600",5,4667,1.07135204628241
"138","01037961100","1400000US01037961100",5,3927,1.27323656735421
"139","01037961200","1400000US01037961200",8,3656,2.18818380743982
"140","01039961600","1400000US01039961600",7,4133,1.69368497459473
"141","01039961700","1400000US01039961700",2,4032,0.496031746031746
"142","01039961900","1400000US01039961900",4,2127,1.88058298072402
"143","01039962000","1400000US01039962000",5,3917,1.27648710748021
"144","01039962400","1400000US01039962400",13,3144,4.13486005089058
"145","01039962500","1400000US01039962500",3,1524,1.96850393700787
"146","01039962600","1400000US01039962600",5,1517,3.295978905735
"147","01039962700","1400000US01039962700",9,1686,5.33807829181495
"148","01039962800","1400000US01039962800",6,1736,3.45622119815668
"149","01039962900","1400000US01039962900",6,1846,3.25027085590466
"150","01041963500","1400000US01041963500",3,1903,1.57645822385707
"151","01041963700","1400000US01041963700",6,3809,1.57521659228144
"152","01041963800","1400000US01041963800",1,1681,0.594883997620464
"153","01043964100","1400000US01043964100",7,5582,1.25403081332856
"154","01043964200","1400000US01043964200",20,7373,2.712600027126
"155","01043964300","1400000US01043964300",20,5001,3.99920015996801
"156","01043964400","1400000US01043964400",8,4112,1.94552529182879
"157","01043964500","1400000US01043964500",3,4180,0.717703349282297
