"","tractid","id","N","population","fire_per_1000"
"1","01001020100","1400000US01001020100",3,1912,1.56903765690377
"2","01001020200","1400000US01001020200",9,2170,4.14746543778802
"3","01001020300","1400000US01001020300",7,3373,2.07530388378298
"4","01001020400","1400000US01001020400",8,4386,1.82398540811674
"5","01001020500","1400000US01001020500",33,10766,3.06520527586847
"6","01001020600","1400000US01001020600",7,3668,1.90839694656489
"7","01001020700","1400000US01001020700",6,2891,2.07540643375994
"8","01001020801","1400000US01001020801",8,3081,2.59655955858487
"9","01001020802","1400000US01001020802",9,10435,0.862482031624341
"10","01001021000","1400000US01001021000",2,2894,0.691085003455425
"11","01001021100","1400000US01001021100",6,3320,1.80722891566265
"12","01003010200","1400000US01003010200",4,2902,1.37835975189524
"13","01003010300","1400000US01003010300",4,7826,0.511116790186558
"14","01003010400","1400000US01003010400",5,4736,1.05574324324324
"15","01003010500","1400000US01003010500",18,4815,3.73831775700935
"16","01003010600","1400000US01003010600",11,3325,3.30827067669173
"17","01003010701","1400000US01003010701",15,7882,1.90307028672926
"18","01003010703","1400000US01003010703",22,13166,1.67097068205985
"19","01003010704","1400000US01003010704",9,5055,1.78041543026706
"20","01003010705","1400000US01003010705",19,8331,2.28063857880206
"21","01003010800","1400000US01003010800",17,6861,2.4777729193995
"22","01003010903","1400000US01003010903",2,5173,0.3866228494104
"23","01003010904","1400000US01003010904",8,6831,1.17113160591421
"24","01003010905","1400000US01003010905",23,8011,2.87105230308326
"25","01003010906","1400000US01003010906",13,4302,3.02185030218503
"26","01003011000","1400000US01003011000",1,4305,0.232288037166086
"27","01003011101","1400000US01003011101",4,8397,0.476360604977968
"28","01003011201","1400000US01003011201",10,4230,2.36406619385343
"29","01003011202","1400000US01003011202",16,5065,3.15893385982231
"30","01003011300","1400000US01003011300",13,4487,2.89725874749276
"31","01003011401","1400000US01003011401",36,10632,3.38600451467269
"32","01003011403","1400000US01003011403",21,9131,2.29985762786113
"33","01003011405","1400000US01003011405",20,3832,5.21920668058455
"34","01003011406","1400000US01003011406",23,3412,6.74091441969519
"35","01003011407","1400000US01003011407",26,4799,5.41779537403626
"36","01003011408","1400000US01003011408",3,433,6.9284064665127
"37","01003011501","1400000US01003011501",15,5316,2.82167042889391
"38","01003011502","1400000US01003011502",35,10534,3.32257452059996
"39","01003011601","1400000US01003011601",41,6062,6.76344440778621
"40","01003011602","1400000US01003011602",34,4895,6.94586312563841
"41","01005950100","1400000US01005950100",6,3321,1.806684733514
"42","01005950200","1400000US01005950200",13,4264,3.04878048780488
"43","01005950300","1400000US01005950300",2,1638,1.22100122100122
"44","01005950400","1400000US01005950400",4,4303,0.929584011155008
"45","01005950500","1400000US01005950500",2,3467,0.576867608883761
"46","01005950600","1400000US01005950600",1,2099,0.476417341591234
"47","01005950700","1400000US01005950700",3,1727,1.73711638679792
"48","01007010001","1400000US01007010001",1,2732,0.366032210834553
"49","01007010002","1400000US01007010002",13,6025,2.15767634854772
"50","01007010003","1400000US01007010003",2,5391,0.370988684845112
"51","01009050101","1400000US01009050101",10,7858,1.27258844489692
"52","01009050102","1400000US01009050102",11,7050,1.56028368794326
"53","01009050200","1400000US01009050200",5,3789,1.3196093956189
