"tractid","death_injury_risk_prob"
25025090901,0.316510534321406
24005490400,0.361511508968766
26025001000,0.588074759244346
26045020700,0.468199633156202
26099262200,0.538138369373672
26163513600,0.616905787944459
27123033300,0.463634962107245
27153790400,0.467801895666325
29189222000,0.414664027791381
29510103400,0.538903603423523
28047002900,0.510357495084596
28161950100,0.537400506387799
30029000202,0.475932662374992
37021002302,0.451122661254748
37031970304,0.555314079401376
37035011601,0.500695675162969
37053110401,0.459760098221629
37085070901,0.413875005077801
37119001922,0.505892280527585
31091956700,0.535023545736991
34031143200,0.348978652615024
35035000603,0.526112900159751
35043010703,0.445986917415686
32003003607,0.46292482179862
32003005346,0.361899513741961
32031000102,0.690307674721307
36005005400,0.341651380714801
36005022703,0.230892377345467
36015011000,0.264310819001271
36047013600,0.396731007620312
36047025500,0.295885697408081
36053030102,0.545580592401884
36081005400,0.44295993592365
36081034700,0.462682367069652
36081115100,0.435734225116875
36083040900,0.612379654628203
36103146800,0.383384274789153
36119007000,0.206095857735182
39009973101,0.472788360539365
39035121403,0.539598572782683
39035174106,0.540845949629322
39049006943,0.629128958226984
39113120102,0.544375206985766
39129021200,0.524538068092179
39145003100,0.565224655893825
41005022708,0.434484205232465
41067031403,0.57279556126782
41071030502,0.496530641326386
42003561200,0.567273390819714
42017104902,0.408451035707855
42039110700,0.45563591093025
42039111400,0.517920031789695
42071014602,0.330269427189704
42081000800,0.445211211707976
42133021802,0.392482904191818
72017990000,0.0845219852616927
72147950500,0.547629419611347
45041001504,0.39437427655667
47149041700,0.597423135818375
47165020800,0.530037047612469
47183968201,0.522757971058194
48029181505,0.545761650116459
48113009104,0.50065614008733
48113013621,0.599211582109689
48201555302,0.384138460453742
48227950802,0.418183430714991
48303001200,0.478028638313953
48361021700,0.471074041120667
48369950300,0.552320579793624
48439106509,0.502387085787841
48439110901,0.442027228045565
49005000600,0.575840952942459
49035112921,0.536013314722621
51800075801,0.461654714830794
53027001500,0.530450365091254
53053062300,0.572143013978535
53073010302,0.535427103166169
54067950500,0.448854071954008
56021000401,0.545568568592774
1031010500,0.539894591449834
1073001600,0.624162269202025
5045031001,0.478754832391654
4021001711,0.425629264780667
4021002101,0.462768156865811
6037980026,0.619677082768069
6059087902,0.43682490960893
6073008313,0.315100930018059
6077005109,0.604680002467021
6079011902,0.464575264471556
8031001902,0.406661326155374
8045952100,0.447806613454027
8059011730,0.599456421596021
9001081000,0.419352190509722
9003406100,0.510686244928745
9009170100,0.492360784522166
11001008802,0.506592963022287
10005050407,0.427007604705371
12005001900,0.491710226894326
12055961602,0.491386905064257
12055980100,0.0845236940668705
12057013313,0.558360561622914
12103024408,0.587008563364703
12115002009,0.447176317797783
13043950200,0.425587237488751
13073030506,0.493732440875258
13121007500,0.511110842882743
13313001300,0.673679446863522
15003981100,0.416496619559865
19015020400,0.567633508793413
19049050901,0.434847522556787
17003957600,0.533382659801957
17021958100,0.580312227576732
17031061200,0.331701230429671
17031832300,0.336220209638969
17055040400,0.544747485261793
17165955900,0.616316354158917
17189950100,0.498969729717495
18097352600,0.597092714830629
18163001200,0.638947123218022
21043960300,0.513377105854876
21161960300,0.487736420821579
22017024203,0.446472670511997
22033001700,0.500440158898475
25017310200,0.478345289875765
24031700715,0.49638073299043
24031702500,0.401547932205109
26065003902,0.492303506061097
26087334000,0.458441443114835
26099255800,0.557278905845541
26159010900,0.423302237866387
27053026713,0.505563039244979
27137990100,0.0845247612198845
29189219100,0.389291494527614
29189221301,0.520485229722053
28027950100,0.543593110463185
28049010801,0.621035512137099
28057950400,0.57825627471785
28149950200,0.586572955229596
30071060200,0.521774167950651
37041930102,0.397040243186428
37047931100,0.510901215489825
37049960700,0.553693317351253
37057061803,0.466966864580079
37067002002,0.549446249284846
37081012707,0.62707156170311
31055007472,0.486807730278223
31055007516,0.368956744594664
31109001302,0.533152449342
34005702210,0.485676446997344
34013004802,0.454413683983032
34023000902,0.417451600142204
34023007801,0.43333139460261
35013000500,0.548738385687124
36029003700,0.567440314824716
36029005202,0.439961471735638
36047024300,0.405650539521221
36055011604,0.494036214339141
36081027500,0.39330468745681
36103159410,0.268620778329191
39017011123,0.577457189839678
39035106200,0.584575112464343
39035175202,0.486838182280703
39065000100,0.453502777005331
39153510200,0.508623462123616
39153531701,0.463309728644018
39173020900,0.492773425207362
40109108005,0.566707308853628
40143008700,0.561632174165484
41039002001,0.442355013165154
42041981001,0.0960585012499121
42043023500,0.576501609412729
42055010200,0.354198093858814
42063960100,0.385836866345251
42091201404,0.407387872551562
44003021002,0.425915895451082
44009051101,0.347859017055665
45007010104,0.393987586695434
45007010401,0.475963985379925
45073030601,0.480717337882951
45077011204,0.495053692960725
47125101303,0.44645076660519
47163042600,0.564238458013477
48059030200,0.541415300854882
48085031646,0.354485832344471
48113007826,0.623239525639859
48201231900,0.574995861518854
48201410800,0.514713796296202
48245000600,0.588248809784711
48439106202,0.58784644047105
48439110401,0.536540810510539
48453001503,0.496586355786705
48471790800,0.496403339897723
48491021508,0.376586722730553
49011125908,0.567138919890721
51011040200,0.440214636844231
51187020300,0.410172736908691
51810043400,0.34308874503492
53033024601,0.312297607676918
53033032214,0.332207127365398
53067010910,0.441845809617974
55009000500,0.556596115109387
55025011800,0.472430335406891
55033970200,0.460985430218584
55079185900,0.521490921332343
55089660303,0.439047560104632
55139000100,0.600828366766003
1073012913,0.500923958496082
1087231800,0.471318821340501
5121960301,0.593020651193875
4013040524,0.520841534194049
4019004311,0.466271698160895
4027010914,0.710830366927837
6001433500,0.453038083251424
6029003813,0.35302492903454
6037143400,0.35598743065272
6037208801,0.409480525133749
6037532002,0.482056614445979
6065044701,0.508709477176729
6065045109,0.424969257651593
6067006004,0.499088686408186
6067008510,0.406032815105989
6071000301,0.50929867032413
6071002109,0.400641714874151
6073009201,0.464113204964313
6073010401,0.560953992806242
6075017902,0.387751915817595
6081984300,0.0845275518662824
8035013910,0.460915876609634
8041006700,0.594301047248875
9001010700,0.32912216524147
9005290100,0.312482543788654
11001007604,0.458091658745074
10003014702,0.547226704513432
10005990000,0.084527847531878
12011092000,0.329699970764472
12015020602,0.66858906588583
12017450302,0.534247833950322
12021000500,0.240645069381882
12041950100,0.494750630220973
12071001502,0.684143538927617
12087971402,0.546482320398657
12113010900,0.396859586838407
13089021910,0.546599005390724
13135050418,0.4983474757717
15009030902,0.481196423633021
19169000700,0.540345658429551
16055000401,0.499201651587622
17031818100,0.569837806229005
17043845502,0.512157250625799
17043846515,0.493458819011248
17081050200,0.473884783124577
17091012500,0.630993029002927
17137951400,0.519113698417262
17197880408,0.490927043870214
18023950100,0.476763638866525
18097310308,0.436234476211712
18097357200,0.522398485959827
20175965600,0.494389547081782
21033920200,0.576306730453896
21051950200,0.510257875063671
21059000400,0.551907484677043
22089062100,0.485077720007048
22093040300,0.406703349982051
22097960900,0.560238199605042
22113950400,0.55058850797919
24005492402,0.382590373360898
24033800608,0.337160245930869
24033806800,0.497100299777899
23031034001,0.40301064933729
26049003000,0.541352368024651
26089970400,0.386983910553456
26125128300,0.531931055941543
26125141200,0.659446004186238
26161421900,0.376469234620699
26163518000,0.534595701092818
26163532400,0.584690223081602
26163557200,0.49898714836317
26163577100,0.57234199993231
27003050504,0.500787847117786
27053026706,0.563044046638818
27123036900,0.486318761488098
27137015200,0.449940088100853
29019001104,0.427744886694178
29169470600,0.39510520412568
28033070422,0.600745539050828
37001021902,0.405540815614125
37051003700,0.462028459438372
37057060304,0.399504171563089
37107010600,0.527940139208539
37157040101,0.516909253370052
37183053723,0.476146900504465
31053963600,0.518670513806668
34003039100,0.381637227090749
34017015900,0.430706605066361
34017017300,0.413721108629502
34017017600,0.484422338365094
34019011600,0.280084123054729
34025807500,0.476061848557522
35049010316,0.433894034239239
32003000524,0.442454550648873
36001013200,0.526603845877787
36047026300,0.333521973513604
36055015000,0.397568734546869
36059404902,0.401342389833078
36059517801,0.229984399583266
36081062200,0.383539567195223
36111952200,0.38325973450953
36119004100,0.4074737961441
39017013500,0.555436105402578
39061007500,0.620678023292546
40071001200,0.555121256865554
40143006902,0.621402179317305
40143009009,0.394415494693683
42029307200,0.407001544902325
72049950500,0.398693578044798
72113072300,0.411669812466083
72127010002,0.203223852779653
45083021001,0.614516827655838
45089970200,0.452693413951711
47037017300,0.582855369570203
47089070300,0.507740243951712
47119010400,0.60270445950853
48029150502,0.565551312302217
48053960500,0.554939031749394
48113007301,0.311375210706369
48113012206,0.488190433369951
48209010807,0.408387456876532
48223950200,0.503921002240311
51117930600,0.420795311619183
51740213001,0.461927445786566
51760041100,0.501176415117642
53049950600,0.603184413870437
53053062000,0.569761596369648
53061041100,0.621248340010195
55035000501,0.586531198012447
55079060200,0.483130483667703
54039012200,0.56354168166411
54055001000,0.415951529825369
54107000702,0.586270203424118
1081041700,0.46894879517665
1089011012,0.393712002027298
1097001502,0.558231972717592
1097005500,0.564168870829319
5007020205,0.443074034318306
5033020401,0.459636897098548
5093011000,0.562386807971152
4021001702,0.355340473327846
6025011801,0.281987384711413
6037185320,0.439730520732907
6037264102,0.442422402444237
6037301501,0.469087387833153
6037536103,0.479967168123916
6059011602,0.449357871403712
6059052424,0.460093751729752
6059063904,0.383837661108261
6059110008,0.457306827422126
6065042009,0.398827894061844
6065042217,0.408295665968963
6071007604,0.46705979493134
6071010422,0.464783601902848
6099000501,0.372742925164324
6101050601,0.504255521650037
8001060200,0.498541935574708
8035014134,0.418651940060442
8041002200,0.625762122688032
8059009852,0.468123592635486
8059010701,0.562982956004275
8069002005,0.544908249337831
9001020900,0.445147181568541
9001071300,0.487116228795192
12017451000,0.57645929406062
12021010602,0.492307813097268
12057001600,0.575476514103355
12057011108,0.631440868830355
12086001603,0.498892856511453
12086008907,0.484362871395809
12095016904,0.570974461644768
12103027403,0.584535888679368
12103028200,0.534694675732751
12119910602,0.472563563139242
13089021814,0.519799402924942
13097080201,0.488509126277112
13125010100,0.505022151158655
13135050309,0.505913121754815
13135050535,0.469732900542891
13135050606,0.434853375480235
13185010601,0.566505898321497
13223120303,0.437283083232577
13227050200,0.500129055140855
15003007400,0.220134717277513
17019010603,0.435869678018185
17031200200,0.409802945964443
17031833100,0.266912724102377
17089851910,0.465347281933337
18003010603,0.473357402474087
18031969400,0.453383368953545
18071967600,0.554169141634174
18097320301,0.485136373492853
18097352800,0.514867726158481
18141012400,0.383071608350216
20125950400,0.528696316057845
21005950300,0.45415995581758
21029021101,0.446045870460311
21185030802,0.486533706289354
22019000400,0.50620541646333
22055001410,0.327802979845767
22073000100,0.558973565959885
25005651900,0.57099337599188
25017353700,0.358214564582083
25025081700,0.439978264859252
25027732001,0.590319933201621
25027745100,0.351220496955082
24003702209,0.322884046103668
23003952000,0.432828635798359
26061000200,0.508521741518258
26063951200,0.507367797576739
26081010802,0.442961805483731
26099267600,0.494859061556153
26163505100,0.523578887752176
26163541200,0.628455496088162
27067781000,0.551383027431683
27137001600,0.718529855211687
27165950100,0.509409215192527
29049960100,0.582135672457632
29095009400,0.58008138875579
29103960200,0.520962703410723
29155470100,0.571011345860075
29165030211,0.650771493211027
29217950600,0.477377857387451
28039950200,0.488935405496462
28073020301,0.476501448756595
37001020701,0.545411420405054
37057061901,0.459705244521967
37077970701,0.375060409139587
37119006406,0.402275874553101
37183053606,0.461722531727912
37183054404,0.474419644131824
38101010200,0.559272213194972
31161951700,0.579973215581124
34003052200,0.476053065044415
34009020400,0.382610318347621
34013000300,0.520678181193696
34013002600,0.431348380533877
34013005700,0.359518946223483
34019011400,0.443768974703689
32003002302,0.431323754236453
32003002938,0.415689325974104
36005028900,0.400325537125189
36047026200,0.384344586301961
36059410000,0.342690207499537
36061016300,0.233694583971492
36071010102,0.373741595891556
36081119300,0.412456939386447
36117021400,0.569774285746427
36119002300,0.359433459292081
36119002401,0.37867787401495
39007000200,0.470852123161355
39035105500,0.675357904736258
39093050100,0.454032851779676
39095007303,0.677859169280196
39113000100,0.571083671262222
39147963500,0.532047180945982
40109107217,0.541008494595212
40143005100,0.431851143011867
40143007519,0.539043844362791
41029001100,0.531804279715018
41071030601,0.545129352152637
42003410000,0.343666918004793
42017105206,0.389841811999434
42069110402,0.400794935261981
42087960100,0.348659060778981
42129806700,0.567272065647262
72033020422,0.476858411587293
72063210201,0.313313683621142
72127004800,0.310460565826812
72129220200,0.40509699399946
72131958700,0.473212906542113
45047970201,0.454646356437691
45059920103,0.391879372640164
47089070900,0.507998251157101
47157008120,0.648995390776768
47183968600,0.519980778862102
48041001303,0.499867934907914
48049950300,0.524473077261872
48113019014,0.584861711184813
48143950201,0.446169675834605
48201341400,0.482451058358751
48201551400,0.510034437360469
48233950900,0.521266697874763
48245010200,0.549388900393722
48245011203,0.109168724999471
48303010408,0.402821699476528
48355005406,0.380669165972593
48373210205,0.559249584370387
48439111514,0.523747238794791
48439123400,0.570367483817314
49003960100,0.524295384539343
49035111904,0.572703534522455
51059420600,0.489332394112895
51179010404,0.467722366235514
51740212400,0.540434028664893
51810045809,0.541506252989395
53033002700,0.407583355319584
53063000300,0.589113586807196
55079006500,0.675468956845565
55093960400,0.533845611944085
55133202902,0.476945531425661
55137960100,0.440528509233232
54027968400,0.502665263888272
56033000500,0.302979421207123
1019955701,0.451190927658816
1073014102,0.469421992202473
1073014302,0.378509937690024
5069001000,0.559527999892539
5143010510,0.519143661385417
4013061029,0.436054216493214
4013093001,0.549520099058447
4013109802,0.538635183899594
4013217501,0.450942277798621
6001428600,0.579477555535945
6037115104,0.384360367371347
6037212610,0.495607982788771
6037262200,0.231419081269149
6037401002,0.48575609001971
6059042307,0.500030115059073
6059074701,0.37765824801198
6065042903,0.48055637364195
6067008132,0.545490019563984
6073012102,0.554710733598429
6073017501,0.409660900263228
6073020018,0.569406026137295
6075045100,0.395566022906701
6077003108,0.585777771421413
6081608700,0.323553726156785
6099000303,0.493490341838372
8001009307,0.543086930321784
8041004510,0.467727896595282
8059010213,0.542424131117148
8083941100,0.581153214766962
9009161100,0.304533439395126
10001040201,0.413831219824927
12009071339,0.469954943180537
12011041200,0.611926738285628
12011070317,0.348498284667949
12011090601,0.538882783281649
12099007832,0.679777085925661
13121005300,0.401429127164989
13297110603,0.478048371169315
19031450200,0.479976687499258
19061010500,0.508667269740401
17019001206,0.469277128958309
17031062400,0.253692430161269
17031080300,0.335202739567127
17031813900,0.529999420240159
17043845811,0.494229808974883
17111870812,0.453571614106715
17119402100,0.594905291098561
20107955100,0.510599248677016
21067002800,0.553400548296851
22073000401,0.468788983943343
22079012700,0.632161432893365
22103041210,0.44022705549149
22115950701,0.439987430408547
25021400500,0.346573554483325
24021750600,0.400160172721131
24031700306,0.447157319892331
24031701315,0.424262492484485
24043000900,0.521830409317513
24043010500,0.411719125985544
23013971100,0.362626990710382
26045021301,0.496589509246501
26049010502,0.530263037966512
26087334500,0.505559204262299
26125181100,0.565874123163542
26161413200,0.528281769681666
26163581600,0.514229716652988
27003050210,0.436765063924176
27021940002,0.63226142959388
27053104100,0.67399714387187
27171101100,0.454574574497784
27173970400,0.498097103174335
29077001700,0.61405442905034
29181870100,0.516600206294051
28069030200,0.447833393849112
30047940400,0.517977880826724
37105030300,0.589360799990777
37119005840,0.402246528384239
37149920103,0.430478242493923
31109003709,0.485990014312163
34021002601,0.45662702033355
34023001417,0.433971618183642
34023006900,0.5104947937907
36005038700,0.425325568054204
36005040303,0.401854095632829
36025970300,0.408013919585114
36027030000,0.285427528452376
36027150005,0.295108580681682
36057070900,0.552484462211449
36057072100,0.479794331122012
36065024700,0.355939022947262
36073040700,0.565702326300126
36081100801,0.460285087568606
36081119100,0.4579163076607
39025041405,0.561827878802123
39061026900,0.582640289436043
39097040102,0.440285757090359
39119911500,0.616942889270214
39149971500,0.454159197831552
39153531001,0.467265118230072
42003451102,0.445065510410571
42027011502,0.461897920596504
42077002100,0.543682472860227
42091200602,0.498992703408188
42093050300,0.567179297893116
42129802800,0.578467470912718
72021031305,0.419574728080516
72057270400,0.489820406992465
72087110301,0.448205871350686
72127980104,0.0845384646429546
72127980105,0.0845384682499691
45045002803,0.461850779967549
45063021027,0.386498550639635
46093020200,0.408607349185357
47001020500,0.563669471393871
48029171912,0.380187988030143
48083950700,0.5168057550574
48135002300,0.562095509584779
48201220600,0.510563653850003
48201540902,0.47554451611356
48439111550,0.404021310013347
49011126402,0.441993927133713
51013103800,0.368870800928412
51670820500,0.523618095074711
51740212701,0.521880904658483
51760070100,0.41347662599102
50019951100,0.371837629452342
50027965800,0.308589078486885
53025011402,0.553684578363024
53033000700,0.545152782185044
53053071309,0.493018089012303
53053073405,0.504731293175486
53061051804,0.482698057678785
53077001300,0.560714639224913
55049950600,0.446416642766565
55079000301,0.595123241503749
55079014100,0.37432105385181
55115100500,0.602323779384427
1067030200,0.575339969213905
1097006407,0.324796070213868
4019002801,0.717640956836849
4019003003,0.623746812427334
4021000212,0.396735432231325
6029006002,0.0791861100825666
6037461502,0.540601056611695
6037482522,0.55709087068152
6037920336,0.493221370353862
6037980028,0.0845395539818878
6059074502,0.424990811533741
6059088201,0.406159697914966
6071000604,0.479637045057167
6071006402,0.639304983555695
6073001300,0.522296007101642
6073003003,0.495598014208874
6083000501,0.375481539712906
6085502901,0.414686783127608
6099003904,0.58446264159353
8001009319,0.54947891649837
8005080900,0.592787086147727
8031004506,0.566153493885402
8045951701,0.452633339769392
8059012050,0.419063658759223
8069001808,0.470909984897754
9001022400,0.257816463097658
9003480600,0.499789408621977
9009190301,0.304386226980424
11001007807,0.599800131023823
12009071500,0.587381189059425
12033003308,0.493965869021243
12035060214,0.454653253007582
12099007746,0.585238988589035
12103025602,0.66986374795906
13089022009,0.663760238885356
13117130612,0.396773736641696
13153021108,0.400741987380605
13247060407,0.538634215407337
19099040600,0.570397390223488
19113000100,0.470691950865624
17031281900,0.349924163728719
17031430500,0.541907033800914
17031800200,0.223141608842061
17031824120,0.48455375443626
17031826800,0.557327373833922
17043841318,0.464031009773611
17203030501,0.419914085134413
18011810601,0.390936131430248
18019050801,0.355305445574431
18027954600,0.449750454055672
18039000700,0.499556643880772
18063210104,0.418683997456627
18065976000,0.55010576496019
18097360302,0.68910100776843
18145710601,0.611495418056289
20091053411,0.470208138349625
20173005502,0.533311952454921
21049020103,0.474388569364006
21101020900,0.498120493268438
22063040902,0.481402876054738
24003730204,0.444371465898123
24031703000,0.421559873157201
24033800413,0.530189020728147
24033805909,0.509289594105607
24045010606,0.44689740250294
26157000400,0.500077883604761
26163565600,0.567903914236352
27015960500,0.5599262928537
27053000101,0.60353263026434
27145000701,0.603742641318774
29055450102,0.529538567799201
29189217851,0.516695420523301
37001021207,0.464072307276232
37067001400,0.587908257794007
37081013700,0.432845208500287
37101041002,0.49834983765918
37131920100,0.484387762778056
33009961500,0.333137128948809
34009021001,0.349207752874599
34017000700,0.482411030354225
34021000100,0.511505753224246
34027041701,0.370775793848602
34029731002,0.444600517484248
35001000901,0.575981409915943
32003001200,0.563389164525616
32003007200,0.500045172061262
36001014612,0.35300464142612
36001014613,0.346657242510066
36005016900,0.421305691212445
36027060201,0.356720674950301
36029005300,0.530483763010779
36029011400,0.531585058863105
36029013702,0.401732025636621
